episode,step,timestamp,task_id,agent_id,state,action
8,7,1743066656.788345,704,9,"[26.0, 46.0]",8
8,8,1743066656.8073442,518,0,"[1.687527060508728, 40.604591369628906]",5
8,8,1743066656.8073442,518,1,"[15.082219123840332, 96.18043518066406]",3
8,8,1743066656.8073442,518,2,"[13.094342231750488, 58.316322326660156]",4
8,8,1743066656.8073442,518,3,"[26.21633529663086, 28.98493766784668]",1
8,8,1743066656.8083434,518,4,"[40.0, 150.0]",9
8,8,1743066656.8083434,518,5,"[20.171995162963867, 18.911104202270508]",5
8,8,1743066656.8083434,518,6,"[50.0, 36.0]",9
8,8,1743066656.8083434,518,7,"[58.0, 209.0]",3
8,8,1743066656.8083434,518,8,"[46.0, 81.0]",7
8,8,1743066656.8083434,518,9,"[26.0, 46.0]",1
8,9,1743066656.8283415,157,0,"[1.687527060508728, 40.604591369628906]",7
8,9,1743066656.8283415,157,1,"[15.082219123840332, 96.18043518066406]",8
8,9,1743066656.8283415,157,2,"[13.094342231750488, 58.316322326660156]",3
8,9,1743066656.8293421,157,3,"[26.21633529663086, 28.98493766784668]",6
8,9,1743066656.8293421,157,4,"[26.211700439453125, 43.33600616455078]",2
8,9,1743066656.8293421,157,5,"[20.171995162963867, 18.911104202270508]",5
8,9,1743066656.8293421,157,6,"[50.0, 36.0]",7
8,9,1743066656.8293421,157,7,"[58.0, 209.0]",7
8,9,1743066656.8293421,157,8,"[46.0, 81.0]",9
8,9,1743066656.8303423,157,9,"[26.0, 46.0]",6
8,10,1743066656.8478556,507,0,"[1.687527060508728, 40.604591369628906]",9
8,10,1743066656.8488586,507,1,"[15.082219123840332, 96.18043518066406]",1
8,10,1743066656.8488586,507,2,"[13.094342231750488, 58.316322326660156]",4
8,10,1743066656.8488586,507,3,"[26.21633529663086, 28.98493766784668]",2
8,10,1743066656.8488586,507,4,"[26.211700439453125, 43.33600616455078]",7
8,10,1743066656.8488586,507,5,"[20.171995162963867, 18.911104202270508]",2
8,10,1743066656.8488586,507,6,"[50.0, 36.0]",1
8,10,1743066656.8488586,507,7,"[55.26506423950195, 96.235595703125]",7
8,10,1743066656.8498576,507,8,"[46.0, 81.0]",9
8,10,1743066656.8498576,507,9,"[26.0, 46.0]",1
8,11,1743066656.8688588,188,0,"[1.687527060508728, 40.604591369628906]",9
8,11,1743066656.8688588,188,1,"[15.082219123840332, 96.18043518066406]",6
8,11,1743066656.8688588,188,2,"[13.094342231750488, 58.316322326660156]",5
8,11,1743066656.8698597,188,3,"[26.21633529663086, 28.98493766784668]",8
8,11,1743066656.8698597,188,4,"[26.211700439453125, 43.33600616455078]",5
8,11,1743066656.8698597,188,5,"[20.171995162963867, 18.911104202270508]",2
8,11,1743066656.8698597,188,6,"[50.0, 36.0]",3
8,11,1743066656.8698597,188,7,"[50.39727783203125, 4.899715423583984]",5
8,11,1743066656.8698597,188,8,"[46.0, 81.0]",3
8,11,1743066656.8698597,188,9,"[26.0, 46.0]",1
8,12,1743066656.8878598,500,0,"[1.687527060508728, 40.604591369628906]",2
8,12,1743066656.8878598,500,1,"[0.771117091178894, 31.597015380859375]",8
8,12,1743066656.8878598,500,2,"[13.094342231750488, 58.316322326660156]",2
8,12,1743066656.8878598,500,3,"[26.21633529663086, 28.98493766784668]",3
8,12,1743066656.8878598,500,4,"[26.211700439453125, 43.33600616455078]",6
8,12,1743066656.8878598,500,5,"[20.171995162963867, 18.911104202270508]",4
8,12,1743066656.8888588,500,6,"[50.0, 36.0]",4
8,12,1743066656.8888588,500,7,"[50.39727783203125, 4.899715423583984]",7
8,12,1743066656.8888588,500,8,"[46.0, 81.0]",6
8,12,1743066656.8888588,500,9,"[26.0, 46.0]",1
8,13,1743066656.9088583,631,0,"[1.687527060508728, 40.604591369628906]",6
8,13,1743066656.9088583,631,1,"[0.771117091178894, 31.597015380859375]",9
8,13,1743066656.9088583,631,2,"[13.094342231750488, 58.316322326660156]",8
8,13,1743066656.9088583,631,3,"[26.21633529663086, 28.98493766784668]",4
8,13,1743066656.9088583,631,4,"[26.211700439453125, 43.33600616455078]",2
8,13,1743066656.909858,631,5,"[20.171995162963867, 18.911104202270508]",8
8,13,1743066656.909858,631,6,"[50.0, 36.0]",8
8,13,1743066656.909858,631,7,"[50.39727783203125, 4.899715423583984]",9
8,13,1743066656.909858,631,8,"[46.0, 81.0]",9
8,13,1743066656.909858,631,9,"[26.0, 46.0]",6
8,14,1743066656.9288585,951,0,"[1.687527060508728, 40.604591369628906]",1
8,14,1743066656.9288585,951,1,"[0.771117091178894, 31.597015380859375]",8
8,14,1743066656.9288585,951,2,"[13.094342231750488, 58.316322326660156]",2
8,14,1743066656.9288585,951,3,"[26.21633529663086, 28.98493766784668]",6
8,14,1743066656.9288585,951,4,"[26.211700439453125, 43.33600616455078]",5
8,14,1743066656.929859,951,5,"[20.171995162963867, 18.911104202270508]",5
8,14,1743066656.929859,951,6,"[50.0, 36.0]",1
8,14,1743066656.929859,951,7,"[50.39727783203125, 4.899715423583984]",6
8,14,1743066656.929859,951,8,"[41.09641647338867, 32.75727462768555]",5
8,14,1743066656.929859,951,9,"[26.0, 46.0]",1
8,15,1743066656.9493766,31,0,"[1.687527060508728, 40.604591369628906]",6
8,15,1743066656.9503777,31,1,"[0.771117091178894, 31.597015380859375]",6
8,15,1743066656.9503777,31,2,"[13.094342231750488, 58.316322326660156]",2
8,15,1743066656.9503777,31,3,"[26.21633529663086, 28.98493766784668]",6
8,15,1743066656.9503777,31,4,"[26.211700439453125, 43.33600616455078]",3
8,15,1743066656.9503777,31,5,"[20.171995162963867, 18.911104202270508]",1
8,15,1743066656.9503777,31,6,"[50.0, 36.0]",4
8,15,1743066656.9503777,31,7,"[50.39727783203125, 4.899715423583984]",4
8,15,1743066656.9513776,31,8,"[41.09641647338867, 32.75727462768555]",9
8,15,1743066656.9513776,31,9,"[26.0, 46.0]",7
8,16,1743066656.9683769,497,0,"[1.687527060508728, 40.604591369628906]",4
8,16,1743066656.9683769,497,1,"[0.771117091178894, 31.597015380859375]",6
8,16,1743066656.9693787,497,2,"[13.094342231750488, 58.316322326660156]",1
8,16,1743066656.9693787,497,3,"[26.21633529663086, 28.98493766784668]",2
8,16,1743066656.9693787,497,4,"[26.211700439453125, 43.33600616455078]",3
8,16,1743066656.9693787,497,5,"[20.171995162963867, 18.911104202270508]",8
8,16,1743066656.9693787,497,6,"[50.0, 36.0]",7
8,16,1743066656.9693787,497,7,"[50.39727783203125, 4.899715423583984]",3
8,16,1743066656.9693787,497,8,"[41.09641647338867, 32.75727462768555]",7
8,16,1743066656.9703784,497,9,"[26.0, 46.0]",7
8,17,1743066656.9873793,280,0,"[1.687527060508728, 40.604591369628906]",8
8,17,1743066656.9873793,280,1,"[0.771117091178894, 31.597015380859375]",8
8,17,1743066656.9883776,280,2,"[13.094342231750488, 58.316322326660156]",9
8,17,1743066656.9883776,280,3,"[26.21633529663086, 28.98493766784668]",6
8,17,1743066656.9883776,280,4,"[26.211700439453125, 43.33600616455078]",9
8,17,1743066656.9883776,280,5,"[17.8162899017334, 13.699135780334473]",5
8,17,1743066656.9883776,280,6,"[50.0, 36.0]",6
8,17,1743066656.9883776,280,7,"[50.39727783203125, 4.899715423583984]",2
8,17,1743066656.9893777,280,8,"[41.09641647338867, 32.75727462768555]",5
8,17,1743066656.9893777,280,9,"[26.0, 46.0]",3
8,18,1743066657.007378,123,0,"[1.687527060508728, 40.604591369628906]",2
8,18,1743066657.007378,123,1,"[0.771117091178894, 31.597015380859375]",7
8,18,1743066657.007378,123,2,"[13.094342231750488, 58.316322326660156]",7
8,18,1743066657.007378,123,3,"[26.21633529663086, 28.98493766784668]",1
8,18,1743066657.0083785,123,4,"[26.211700439453125, 43.33600616455078]",3
8,18,1743066657.0083785,123,5,"[17.8162899017334, 13.699135780334473]",1
8,18,1743066657.0083785,123,6,"[50.0, 36.0]",4
8,18,1743066657.0083785,123,7,"[50.39727783203125, 4.899715423583984]",7
8,18,1743066657.0083785,123,8,"[41.09641647338867, 32.75727462768555]",1
8,18,1743066657.0093791,123,9,"[26.0, 46.0]",4
8,19,1743066657.0263755,889,0,"[1.687527060508728, 40.604591369628906]",1
8,19,1743066657.0273757,889,1,"[0.771117091178894, 31.597015380859375]",4
8,19,1743066657.0273757,889,2,"[13.094342231750488, 58.316322326660156]",3
8,19,1743066657.0273757,889,3,"[26.21633529663086, 28.98493766784668]",6
8,19,1743066657.0273757,889,4,"[26.211700439453125, 43.33600616455078]",2
8,19,1743066657.0273757,889,5,"[17.8162899017334, 13.699135780334473]",8
8,19,1743066657.0273757,889,6,"[34.5160026550293, 2.5569844245910645]",5
8,19,1743066657.0283759,889,7,"[50.39727783203125, 4.899715423583984]",4
8,19,1743066657.0283759,889,8,"[41.09641647338867, 32.75727462768555]",3
8,19,1743066657.0283759,889,9,"[26.0, 46.0]",3
8,20,1743066657.0478935,287,0,"[1.687527060508728, 40.604591369628906]",3
8,20,1743066657.0478935,287,1,"[0.771117091178894, 31.597015380859375]",2
8,20,1743066657.048896,287,2,"[13.094342231750488, 58.316322326660156]",1
8,20,1743066657.048896,287,3,"[26.21633529663086, 28.98493766784668]",5
8,20,1743066657.048896,287,4,"[26.211700439453125, 43.33600616455078]",3
8,20,1743066657.048896,287,5,"[17.8162899017334, 13.699135780334473]",6
8,20,1743066657.048896,287,6,"[34.5160026550293, 2.5569844245910645]",9
8,20,1743066657.048896,287,7,"[50.39727783203125, 4.899715423583984]",3
8,20,1743066657.048896,287,8,"[41.09641647338867, 32.75727462768555]",2
8,20,1743066657.0498962,287,9,"[12.108304023742676, 9.86744499206543]",6
8,21,1743066657.0658944,662,0,"[1.687527060508728, 40.604591369628906]",9
8,21,1743066657.066895,662,1,"[0.771117091178894, 31.597015380859375]",4
8,21,1743066657.066895,662,2,"[13.094342231750488, 58.316322326660156]",7
8,21,1743066657.066895,662,3,"[26.21633529663086, 28.98493766784668]",1
8,21,1743066657.066895,662,4,"[26.211700439453125, 43.33600616455078]",4
8,21,1743066657.066895,662,5,"[17.8162899017334, 13.699135780334473]",2
8,21,1743066657.066895,662,6,"[34.5160026550293, 2.5569844245910645]",4
8,21,1743066657.066895,662,7,"[50.39727783203125, 4.899715423583984]",8
8,21,1743066657.0678966,662,8,"[41.09641647338867, 32.75727462768555]",5
8,21,1743066657.0678966,662,9,"[12.108304023742676, 9.86744499206543]",1
8,22,1743066657.0858955,741,0,"[1.687527060508728, 40.604591369628906]",9
8,22,1743066657.0858955,741,1,"[0.771117091178894, 31.597015380859375]",4
8,22,1743066657.086897,741,2,"[11.770113945007324, 8.266609191894531]",7
8,22,1743066657.086897,741,3,"[26.21633529663086, 28.98493766784668]",5
8,22,1743066657.086897,741,4,"[26.211700439453125, 43.33600616455078]",2
8,22,1743066657.086897,741,5,"[17.8162899017334, 13.699135780334473]",3
8,22,1743066657.086897,741,6,"[34.5160026550293, 2.5569844245910645]",7
8,22,1743066657.086897,741,7,"[50.39727783203125, 4.899715423583984]",2
8,22,1743066657.086897,741,8,"[41.09641647338867, 32.75727462768555]",8
8,22,1743066657.0878975,741,9,"[12.108304023742676, 9.86744499206543]",9
8,23,1743066657.1078966,597,0,"[1.687527060508728, 40.604591369628906]",6
8,23,1743066657.1078966,597,1,"[0.771117091178894, 31.597015380859375]",6
8,23,1743066657.1078966,597,2,"[11.770113945007324, 8.266609191894531]",6
8,23,1743066657.1078966,597,3,"[26.21633529663086, 28.98493766784668]",4
8,23,1743066657.108897,597,4,"[26.211700439453125, 43.33600616455078]",3
8,23,1743066657.108897,597,5,"[17.8162899017334, 13.699135780334473]",4
8,23,1743066657.108897,597,6,"[34.5160026550293, 2.5569844245910645]",3
8,23,1743066657.108897,597,7,"[50.39727783203125, 4.899715423583984]",3
8,23,1743066657.108897,597,8,"[41.09641647338867, 32.75727462768555]",2
8,23,1743066657.108897,597,9,"[12.108304023742676, 9.86744499206543]",3
8,24,1743066657.1278946,523,0,"[1.687527060508728, 40.604591369628906]",7
8,24,1743066657.1278946,523,1,"[0.771117091178894, 31.597015380859375]",6
8,24,1743066657.1278946,523,2,"[11.770113945007324, 8.266609191894531]",9
8,24,1743066657.1278946,523,3,"[26.21633529663086, 28.98493766784668]",6
8,24,1743066657.1278946,523,4,"[26.211700439453125, 43.33600616455078]",6
8,24,1743066657.1288972,523,5,"[17.8162899017334, 13.699135780334473]",6
8,24,1743066657.1288972,523,6,"[34.5160026550293, 2.5569844245910645]",5
8,24,1743066657.1288972,523,7,"[50.39727783203125, 4.899715423583984]",3
8,24,1743066657.1288972,523,8,"[41.09641647338867, 32.75727462768555]",8
8,24,1743066657.1288972,523,9,"[12.108304023742676, 9.86744499206543]",8
8,25,1743066657.1474168,832,0,"[1.687527060508728, 40.604591369628906]",9
8,25,1743066657.1474168,832,1,"[0.771117091178894, 31.597015380859375]",5
8,25,1743066657.1474168,832,2,"[11.770113945007324, 8.266609191894531]",5
8,25,1743066657.1474168,832,3,"[26.21633529663086, 28.98493766784668]",7
8,25,1743066657.1474168,832,4,"[26.211700439453125, 43.33600616455078]",4
8,25,1743066657.1474168,832,5,"[17.8162899017334, 13.699135780334473]",5
8,25,1743066657.1474168,832,6,"[34.5160026550293, 2.5569844245910645]",3
8,25,1743066657.148414,832,7,"[50.39727783203125, 4.899715423583984]",8
8,25,1743066657.148414,832,8,"[41.09641647338867, 32.75727462768555]",6
8,25,1743066657.148414,832,9,"[12.108304023742676, 9.86744499206543]",4
8,26,1743066657.168413,171,0,"[1.687527060508728, 40.604591369628906]",8
8,26,1743066657.168413,171,1,"[0.771117091178894, 31.597015380859375]",3
8,26,1743066657.168413,171,2,"[11.770113945007324, 8.266609191894531]",9
8,26,1743066657.168413,171,3,"[26.21633529663086, 28.98493766784668]",4
8,26,1743066657.1694126,171,4,"[26.211700439453125, 43.33600616455078]",1
8,26,1743066657.1694126,171,5,"[17.8162899017334, 13.699135780334473]",6
8,26,1743066657.1694126,171,6,"[34.5160026550293, 2.5569844245910645]",8
8,26,1743066657.1694126,171,7,"[50.39727783203125, 4.899715423583984]",4
8,26,1743066657.1694126,171,8,"[41.09641647338867, 32.75727462768555]",3
8,26,1743066657.1694126,171,9,"[12.108304023742676, 9.86744499206543]",6
8,27,1743066657.1894164,151,0,"[1.687527060508728, 40.604591369628906]",5
8,27,1743066657.1894164,151,1,"[0.771117091178894, 31.597015380859375]",7
8,27,1743066657.1904151,151,2,"[6.953973770141602, 1.8297460079193115]",8
8,27,1743066657.1904151,151,3,"[26.21633529663086, 28.98493766784668]",8
8,27,1743066657.1904151,151,4,"[26.211700439453125, 43.33600616455078]",7
8,27,1743066657.1904151,151,5,"[17.8162899017334, 13.699135780334473]",7
8,27,1743066657.1904151,151,6,"[34.5160026550293, 2.5569844245910645]",3
8,27,1743066657.1904151,151,7,"[50.39727783203125, 4.899715423583984]",6
8,27,1743066657.1914146,151,8,"[41.09641647338867, 32.75727462768555]",8
8,27,1743066657.1914146,151,9,"[12.108304023742676, 9.86744499206543]",4
8,28,1743066657.2114148,7,0,"[1.687527060508728, 40.604591369628906]",2
8,28,1743066657.2114148,7,1,"[0.771117091178894, 31.597015380859375]",3
8,28,1743066657.2114148,7,2,"[6.953973770141602, 1.8297460079193115]",8
8,28,1743066657.2114148,7,3,"[26.21633529663086, 28.98493766784668]",4
8,28,1743066657.2114148,7,4,"[26.211700439453125, 43.33600616455078]",1
8,28,1743066657.212415,7,5,"[17.8162899017334, 13.699135780334473]",6
8,28,1743066657.212415,7,6,"[34.5160026550293, 2.5569844245910645]",8
8,28,1743066657.212415,7,7,"[50.39727783203125, 4.899715423583984]",9
8,28,1743066657.212415,7,8,"[41.09641647338867, 32.75727462768555]",4
8,28,1743066657.212415,7,9,"[12.108304023742676, 9.86744499206543]",3
8,29,1743066657.2334177,434,0,"[1.687527060508728, 40.604591369628906]",8
8,29,1743066657.2334177,434,1,"[0.771117091178894, 31.597015380859375]",4
8,29,1743066657.2334177,434,2,"[6.953973770141602, 1.8297460079193115]",2
8,29,1743066657.2334177,434,3,"[24.004051208496094, 7.242178440093994]",9
8,29,1743066657.2334177,434,4,"[26.211700439453125, 43.33600616455078]",9
8,29,1743066657.234418,434,5,"[17.8162899017334, 13.699135780334473]",1
8,29,1743066657.234418,434,6,"[34.5160026550293, 2.5569844245910645]",3
8,29,1743066657.234418,434,7,"[50.39727783203125, 4.899715423583984]",4
8,29,1743066657.234418,434,8,"[41.09641647338867, 32.75727462768555]",7
8,29,1743066657.234418,434,9,"[12.108304023742676, 9.86744499206543]",6
8,30,1743066657.2549307,566,0,"[1.687527060508728, 40.604591369628906]",5
8,30,1743066657.2549307,566,1,"[0.771117091178894, 31.597015380859375]",7
8,30,1743066657.2549307,566,2,"[6.953973770141602, 1.8297460079193115]",8
8,30,1743066657.2549307,566,3,"[9.72278118133545, 2.240936517715454]",3
8,30,1743066657.2559307,566,4,"[26.211700439453125, 43.33600616455078]",8
8,30,1743066657.2559307,566,5,"[17.8162899017334, 13.699135780334473]",6
8,30,1743066657.2559307,566,6,"[34.5160026550293, 2.5569844245910645]",5
8,30,1743066657.2559307,566,7,"[50.39727783203125, 4.899715423583984]",9
8,30,1743066657.2559307,566,8,"[41.09641647338867, 32.75727462768555]",1
8,30,1743066657.2559307,566,9,"[12.108304023742676, 9.86744499206543]",5
8,31,1743066657.2773714,189,0,"[1.687527060508728, 40.604591369628906]",2
8,31,1743066657.2773714,189,1,"[0.771117091178894, 31.597015380859375]",4
8,31,1743066657.2773714,189,2,"[6.953973770141602, 1.8297460079193115]",7
8,31,1743066657.2779117,189,3,"[9.72278118133545, 2.240936517715454]",7
8,31,1743066657.2779117,189,4,"[26.211700439453125, 43.33600616455078]",4
8,31,1743066657.2779117,189,5,"[17.8162899017334, 13.699135780334473]",4
8,31,1743066657.278441,189,6,"[34.5160026550293, 2.5569844245910645]",5
8,31,1743066657.278441,189,7,"[50.39727783203125, 4.899715423583984]",2
8,31,1743066657.278441,189,8,"[41.09641647338867, 32.75727462768555]",5
8,31,1743066657.278441,189,9,"[12.108304023742676, 9.86744499206543]",5
8,32,1743066657.299242,236,0,"[1.687527060508728, 40.604591369628906]",1
8,32,1743066657.299242,236,1,"[0.771117091178894, 31.597015380859375]",4
8,32,1743066657.299242,236,2,"[6.953973770141602, 1.8297460079193115]",6
8,32,1743066657.299242,236,3,"[9.72278118133545, 2.240936517715454]",8
8,32,1743066657.299242,236,4,"[13.458829879760742, 0.06731230765581131]",1
8,32,1743066657.299242,236,5,"[17.8162899017334, 13.699135780334473]",8
8,32,1743066657.3002422,236,6,"[34.5160026550293, 2.5569844245910645]",2
8,32,1743066657.3002422,236,7,"[50.39727783203125, 4.899715423583984]",6
8,32,1743066657.3002422,236,8,"[41.09641647338867, 32.75727462768555]",3
8,32,1743066657.3002422,236,9,"[12.108304023742676, 9.86744499206543]",4
8,33,1743066657.3192425,114,0,"[1.687527060508728, 40.604591369628906]",8
8,33,1743066657.3192425,114,1,"[0.771117091178894, 31.597015380859375]",2
8,33,1743066657.3192425,114,2,"[6.953973770141602, 1.8297460079193115]",9
8,33,1743066657.3192425,114,3,"[9.72278118133545, 2.240936517715454]",4
8,33,1743066657.3192425,114,4,"[13.458829879760742, 0.06731230765581131]",2
8,33,1743066657.3192425,114,5,"[17.8162899017334, 13.699135780334473]",4
8,33,1743066657.3192425,114,6,"[34.5160026550293, 2.5569844245910645]",9
8,33,1743066657.320243,114,7,"[50.39727783203125, 4.899715423583984]",7
8,33,1743066657.320243,114,8,"[41.09641647338867, 32.75727462768555]",9
8,33,1743066657.320243,114,9,"[12.108304023742676, 9.86744499206543]",9
8,34,1743066657.3392453,239,0,"[1.687527060508728, 40.604591369628906]",3
8,34,1743066657.3402464,239,1,"[0.771117091178894, 31.597015380859375]",9
8,34,1743066657.3402464,239,2,"[6.953973770141602, 1.8297460079193115]",4
8,34,1743066657.3402464,239,3,"[9.72278118133545, 2.240936517715454]",7
8,34,1743066657.3402464,239,4,"[13.458829879760742, 0.06731230765581131]",7
8,34,1743066657.3402464,239,5,"[17.8162899017334, 13.699135780334473]",5
8,34,1743066657.3402464,239,6,"[34.5160026550293, 2.5569844245910645]",7
8,34,1743066657.3412478,239,7,"[50.39727783203125, 4.899715423583984]",7
8,34,1743066657.3412478,239,8,"[41.09641647338867, 32.75727462768555]",9
8,34,1743066657.3412478,239,9,"[12.108304023742676, 9.86744499206543]",3
8,35,1743066657.3614273,34,0,"[1.687527060508728, 40.604591369628906]",2
8,35,1743066657.3614273,34,1,"[0.771117091178894, 31.597015380859375]",5
8,35,1743066657.3614273,34,2,"[6.953973770141602, 1.8297460079193115]",4
8,35,1743066657.3614273,34,3,"[9.72278118133545, 2.240936517715454]",9
8,35,1743066657.3614273,34,4,"[13.458829879760742, 0.06731230765581131]",6
8,35,1743066657.362427,34,5,"[17.8162899017334, 13.699135780334473]",4
8,35,1743066657.362427,34,6,"[34.5160026550293, 2.5569844245910645]",1
8,35,1743066657.362427,34,7,"[50.39727783203125, 4.899715423583984]",4
8,35,1743066657.362427,34,8,"[34.84901428222656, 5.04258394241333]",5
8,35,1743066657.362427,34,9,"[12.108304023742676, 9.86744499206543]",5
8,36,1743066657.381431,599,0,"[1.687527060508728, 40.604591369628906]",2
8,36,1743066657.381431,599,1,"[0.771117091178894, 31.597015380859375]",3
8,36,1743066657.381431,599,2,"[6.953973770141602, 1.8297460079193115]",9
8,36,1743066657.382427,599,3,"[9.72278118133545, 2.240936517715454]",3
8,36,1743066657.382427,599,4,"[13.458829879760742, 0.06731230765581131]",1
8,36,1743066657.382427,599,5,"[17.8162899017334, 13.699135780334473]",3
8,36,1743066657.382427,599,6,"[34.5160026550293, 2.5569844245910645]",8
8,36,1743066657.382427,599,7,"[50.39727783203125, 4.899715423583984]",2
8,36,1743066657.382427,599,8,"[34.84901428222656, 5.04258394241333]",6
8,36,1743066657.382427,599,9,"[12.108304023742676, 9.86744499206543]",6
8,37,1743066657.4014287,940,0,"[1.687527060508728, 40.604591369628906]",4
8,37,1743066657.4014287,940,1,"[0.771117091178894, 31.597015380859375]",5
8,37,1743066657.4014287,940,2,"[6.953973770141602, 1.8297460079193115]",3
8,37,1743066657.4014287,940,3,"[9.72278118133545, 2.240936517715454]",3
8,37,1743066657.4014287,940,4,"[13.458829879760742, 0.06731230765581131]",4
8,37,1743066657.4014287,940,5,"[17.8162899017334, 13.699135780334473]",7
8,37,1743066657.4024267,940,6,"[34.5160026550293, 2.5569844245910645]",4
8,37,1743066657.4024267,940,7,"[50.39727783203125, 4.899715423583984]",4
8,37,1743066657.4024267,940,8,"[34.84901428222656, 5.04258394241333]",4
8,37,1743066657.4024267,940,9,"[12.108304023742676, 9.86744499206543]",4
8,38,1743066657.4204292,482,0,"[1.687527060508728, 40.604591369628906]",6
8,38,1743066657.4204292,482,1,"[0.771117091178894, 31.597015380859375]",5
8,38,1743066657.4204292,482,2,"[6.953973770141602, 1.8297460079193115]",6
8,38,1743066657.4204292,482,3,"[9.72278118133545, 2.240936517715454]",6
8,38,1743066657.4204292,482,4,"[13.458829879760742, 0.06731230765581131]",7
8,38,1743066657.4204292,482,5,"[17.8162899017334, 13.699135780334473]",8
8,38,1743066657.4204292,482,6,"[34.5160026550293, 2.5569844245910645]",7
8,38,1743066657.4214284,482,7,"[50.39727783203125, 4.899715423583984]",8
8,38,1743066657.4214284,482,8,"[34.84901428222656, 5.04258394241333]",4
8,38,1743066657.4214284,482,9,"[12.108304023742676, 9.86744499206543]",8
8,39,1743066657.4399848,818,0,"[1.687527060508728, 40.604591369628906]",9
8,39,1743066657.4399848,818,1,"[0.771117091178894, 31.597015380859375]",3
8,39,1743066657.4399848,818,2,"[6.953973770141602, 1.8297460079193115]",4
8,39,1743066657.4399848,818,3,"[9.72278118133545, 2.240936517715454]",2
8,39,1743066657.4399848,818,4,"[13.458829879760742, 0.06731230765581131]",8
8,39,1743066657.4399848,818,5,"[17.8162899017334, 13.699135780334473]",7
8,39,1743066657.4409866,818,6,"[34.5160026550293, 2.5569844245910645]",3
8,39,1743066657.4409866,818,7,"[50.39727783203125, 4.899715423583984]",1
8,39,1743066657.4409866,818,8,"[34.84901428222656, 5.04258394241333]",9
8,39,1743066657.4409866,818,9,"[12.108304023742676, 9.86744499206543]",6
8,40,1743066657.4590237,550,0,"[1.687527060508728, 40.604591369628906]",4
8,40,1743066657.4590237,550,1,"[0.771117091178894, 31.597015380859375]",6
8,40,1743066657.4590237,550,2,"[6.953973770141602, 1.8297460079193115]",1
8,40,1743066657.4590237,550,3,"[9.72278118133545, 2.240936517715454]",7
8,40,1743066657.4590237,550,4,"[13.458829879760742, 0.06731230765581131]",6
8,40,1743066657.4600217,550,5,"[17.8162899017334, 13.699135780334473]",8
8,40,1743066657.4600217,550,6,"[34.5160026550293, 2.5569844245910645]",7
8,40,1743066657.4600217,550,7,"[50.39727783203125, 4.899715423583984]",4
8,40,1743066657.4600217,550,8,"[34.84901428222656, 5.04258394241333]",3
8,40,1743066657.4600217,550,9,"[12.108304023742676, 9.86744499206543]",5
8,41,1743066657.4780238,941,0,"[1.687527060508728, 40.604591369628906]",6
8,41,1743066657.4780238,941,1,"[0.771117091178894, 31.597015380859375]",4
8,41,1743066657.4780238,941,2,"[6.953973770141602, 1.8297460079193115]",3
8,41,1743066657.4780238,941,3,"[9.72278118133545, 2.240936517715454]",9
8,41,1743066657.4780238,941,4,"[13.458829879760742, 0.06731230765581131]",9
8,41,1743066657.4780238,941,5,"[17.8162899017334, 13.699135780334473]",6
8,41,1743066657.4790232,941,6,"[34.5160026550293, 2.5569844245910645]",7
8,41,1743066657.4790232,941,7,"[50.39727783203125, 4.899715423583984]",5
8,41,1743066657.4790232,941,8,"[34.84901428222656, 5.04258394241333]",7
8,41,1743066657.4790232,941,9,"[12.108304023742676, 9.86744499206543]",4
8,42,1743066657.4980228,294,0,"[1.687527060508728, 40.604591369628906]",9
8,42,1743066657.4980228,294,1,"[0.771117091178894, 31.597015380859375]",1
8,42,1743066657.4980228,294,2,"[6.953973770141602, 1.8297460079193115]",4
8,42,1743066657.4980228,294,3,"[9.72278118133545, 2.240936517715454]",2
8,42,1743066657.4980228,294,4,"[13.458829879760742, 0.06731230765581131]",5
8,42,1743066657.499024,294,5,"[17.8162899017334, 13.699135780334473]",9
8,42,1743066657.499024,294,6,"[34.5160026550293, 2.5569844245910645]",4
8,42,1743066657.499024,294,7,"[50.39727783203125, 4.899715423583984]",9
8,42,1743066657.499024,294,8,"[34.84901428222656, 5.04258394241333]",9
8,42,1743066657.499024,294,9,"[12.108304023742676, 9.86744499206543]",5
8,43,1743066657.5180233,366,0,"[1.687527060508728, 40.604591369628906]",1
8,43,1743066657.5180233,366,1,"[0.771117091178894, 31.597015380859375]",6
8,43,1743066657.5180233,366,2,"[6.953973770141602, 1.8297460079193115]",1
8,43,1743066657.5180233,366,3,"[9.72278118133545, 2.240936517715454]",7
8,43,1743066657.5180233,366,4,"[13.458829879760742, 0.06731230765581131]",4
8,43,1743066657.5180233,366,5,"[17.8162899017334, 13.699135780334473]",8
8,43,1743066657.5190215,366,6,"[34.5160026550293, 2.5569844245910645]",6
8,43,1743066657.5190215,366,7,"[50.39727783203125, 4.899715423583984]",2
8,43,1743066657.5190215,366,8,"[34.84901428222656, 5.04258394241333]",8
8,43,1743066657.5190215,366,9,"[12.108304023742676, 9.86744499206543]",7
8,44,1743066657.536024,794,0,"[1.687527060508728, 40.604591369628906]",1
8,44,1743066657.536024,794,1,"[0.771117091178894, 31.597015380859375]",2
8,44,1743066657.5370276,794,2,"[6.953973770141602, 1.8297460079193115]",6
8,44,1743066657.5370276,794,3,"[9.72278118133545, 2.240936517715454]",2
8,44,1743066657.5370276,794,4,"[13.458829879760742, 0.06731230765581131]",9
